,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2165,Nordeste,PE,,26,,,,2023-03-27,13,9557071.0,1162681,0,22722,0,,,
2166,Nordeste,PE,,26,,,,2023-03-28,13,9557071.0,1162681,0,22722,0,,,
2167,Nordeste,PE,,26,,,,2023-03-29,13,9557071.0,1162681,0,22722,0,,,
2168,Nordeste,PE,,26,,,,2023-03-30,13,9557071.0,1162681,0,22722,0,,,
2169,Nordeste,PE,,26,,,,2023-03-31,13,9557071.0,1162681,0,22722,0,,,
2170,Nordeste,PE,,26,,,,2023-04-01,13,9557071.0,1164629,1948,22733,11,,,
2171,Nordeste,PE,,26,,,,2023-04-02,14,9557071.0,1164629,0,22733,0,,,
2172,Nordeste,PE,,26,,,,2023-04-03,14,9557071.0,1164629,0,22733,0,,,
2173,Nordeste,PE,,26,,,,2023-04-04,14,9557071.0,1164629,0,22733,0,,,
2174,Nordeste,PE,,26,,,,2023-04-05,14,9557071.0,1164629,0,22733,0,,,
2175,Nordeste,PE,,26,,,,2023-04-06,14,9557071.0,1164629,0,22733,0,,,
2176,Nordeste,PE,,26,,,,2023-04-07,14,9557071.0,1164629,0,22733,0,,,
2177,Nordeste,PE,,26,,,,2023-04-08,14,9557071.0,1165884,1255,22740,7,,,
2178,Nordeste,PE,,26,,,,2023-04-09,15,9557071.0,1165884,0,22740,0,,,
2179,Nordeste,PE,,26,,,,2023-04-10,15,9557071.0,1165884,0,22740,0,,,
2180,Nordeste,PE,,26,,,,2023-04-11,15,9557071.0,1165884,0,22740,0,,,
2181,Nordeste,PE,,26,,,,2023-04-12,15,9557071.0,1165884,0,22740,0,,,
2182,Nordeste,PE,,26,,,,2023-04-13,15,9557071.0,1165884,0,22740,0,,,
2183,Nordeste,PE,,26,,,,2023-04-14,15,9557071.0,1165884,0,22740,0,,,
2184,Nordeste,PE,,26,,,,2023-04-15,15,9557071.0,1167686,1802,22754,14,,,
2185,Nordeste,PE,,26,,,,2023-04-16,16,9557071.0,1167686,0,22754,0,,,
2186,Nordeste,PE,,26,,,,2023-04-17,16,9557071.0,1167686,0,22754,0,,,
2187,Nordeste,PE,,26,,,,2023-04-18,16,9557071.0,1167686,0,22754,0,,,
2188,Nordeste,PE,,26,,,,2023-04-19,16,9557071.0,1167686,0,22754,0,,,
2189,Nordeste,PE,,26,,,,2023-04-20,16,9557071.0,1167686,0,22754,0,,,
2190,Nordeste,PE,,26,,,,2023-04-21,16,9557071.0,1167686,0,22754,0,,,
2191,Nordeste,PE,,26,,,,2023-04-22,16,9557071.0,1169404,1718,22763,9,,,
2192,Nordeste,PE,,26,,,,2023-04-23,17,9557071.0,1169404,0,22763,0,,,
2193,Nordeste,PE,,26,,,,2023-04-24,17,9557071.0,1169404,0,22763,0,,,
2194,Nordeste,PE,,26,,,,2023-04-25,17,9557071.0,1169404,0,22763,0,,,
2195,Nordeste,PE,,26,,,,2023-04-26,17,9557071.0,1169404,0,22763,0,,,
2196,Nordeste,PE,,26,,,,2023-04-27,17,9557071.0,1169404,0,22763,0,,,
2197,Nordeste,PE,,26,,,,2023-04-28,17,9557071.0,1169404,0,22763,0,,,
2198,Nordeste,PE,,26,,,,2023-04-29,17,9557071.0,1171325,1921,22787,24,,,
2199,Nordeste,PE,,26,,,,2023-04-30,18,9557071.0,1171325,0,22787,0,,,
2200,Nordeste,PE,,26,,,,2023-05-01,18,9557071.0,1171325,0,22787,0,,,
2201,Nordeste,PE,,26,,,,2023-05-02,18,9557071.0,1171325,0,22787,0,,,
2202,Nordeste,PE,,26,,,,2023-05-03,18,9557071.0,1171325,0,22787,0,,,
2203,Nordeste,PE,,26,,,,2023-05-04,18,9557071.0,1171325,0,22787,0,,,
2204,Nordeste,PE,,26,,,,2023-05-05,18,9557071.0,1171325,0,22787,0,,,
2205,Nordeste,PE,,26,,,,2023-05-06,18,9557071.0,1171325,0,22787,0,,,
2206,Nordeste,PE,,26,,,,2023-05-07,19,9557071.0,1171325,0,22787,0,,,
2207,Nordeste,PE,,26,,,,2023-05-08,19,9557071.0,1171325,0,22787,0,,,
2208,Nordeste,PE,,26,,,,2023-05-09,19,9557071.0,1171325,0,22787,0,,,
2209,Nordeste,PE,,26,,,,2023-05-10,19,9557071.0,1171325,0,22787,0,,,
2210,Nordeste,PE,,26,,,,2023-05-11,19,9557071.0,1171325,0,22787,0,,,
2211,Nordeste,PE,,26,,,,2023-05-12,19,9557071.0,1171325,0,22787,0,,,
2212,Nordeste,PE,,26,,,,2023-05-13,19,9557071.0,1175002,3677,22826,39,,,
2213,Nordeste,PE,,26,,,,2023-05-14,20,9557071.0,1175002,0,22826,0,,,
2214,Nordeste,PE,,26,,,,2023-05-15,20,9557071.0,1175002,0,22826,0,,,
2215,Nordeste,PE,,26,,,,2023-05-16,20,9557071.0,1175002,0,22826,0,,,
2216,Nordeste,PE,,26,,,,2023-05-17,20,9557071.0,1175002,0,22826,0,,,
2217,Nordeste,PE,,26,,,,2023-05-18,20,9557071.0,1175002,0,22826,0,,,
2218,Nordeste,PE,,26,,,,2023-05-19,20,9557071.0,1175002,0,22826,0,,,
2219,Nordeste,PE,,26,,,,2023-05-20,20,9557071.0,1177425,2423,22858,32,,,
2220,Nordeste,PE,,26,,,,2023-05-21,21,9557071.0,1177425,0,22858,0,,,
2221,Nordeste,PE,,26,,,,2023-05-22,21,9557071.0,1177425,0,22858,0,,,
2222,Nordeste,PE,,26,,,,2023-05-23,21,9557071.0,1177425,0,22858,0,,,
2223,Nordeste,PE,,26,,,,2023-05-24,21,9557071.0,1177425,0,22858,0,,,
2224,Nordeste,PE,,26,,,,2023-05-25,21,9557071.0,1177425,0,22858,0,,,
2225,Nordeste,PE,,26,,,,2023-05-26,21,9557071.0,1177425,0,22858,0,,,
2226,Nordeste,PE,,26,,,,2023-05-27,21,9557071.0,1179671,2246,22872,14,,,
2227,Nordeste,PE,,26,,,,2023-05-28,22,9557071.0,1179671,0,22872,0,,,
2228,Nordeste,PE,,26,,,,2023-05-29,22,9557071.0,1179671,0,22872,0,,,
2229,Nordeste,PE,,26,,,,2023-05-30,22,9557071.0,1179671,0,22872,0,,,
2230,Nordeste,PE,,26,,,,2023-05-31,22,9557071.0,1179671,0,22872,0,,,
2231,Nordeste,PE,,26,,,,2023-06-01,22,9557071.0,1179671,0,22872,0,,,
2232,Nordeste,PE,,26,,,,2023-06-02,22,9557071.0,1179671,0,22872,0,,,
2233,Nordeste,PE,,26,,,,2023-06-03,22,9557071.0,1182168,2497,22899,27,,,
2234,Nordeste,PE,,26,,,,2023-06-04,23,9557071.0,1182168,0,22899,0,,,
2235,Nordeste,PE,,26,,,,2023-06-05,23,9557071.0,1182168,0,22899,0,,,
2236,Nordeste,PE,,26,,,,2023-06-06,23,9557071.0,1182168,0,22899,0,,,
2237,Nordeste,PE,,26,,,,2023-06-07,23,9557071.0,1182168,0,22899,0,,,
2238,Nordeste,PE,,26,,,,2023-06-08,23,9557071.0,1182168,0,22899,0,,,
2239,Nordeste,PE,,26,,,,2023-06-09,23,9557071.0,1182168,0,22899,0,,,
2240,Nordeste,AL,,27,,,,2023-01-01,1,3337357.0,335176,0,7196,0,,,
2241,Nordeste,AL,,27,,,,2023-01-02,1,3337357.0,335362,186,7203,7,,,
2242,Nordeste,AL,,27,,,,2023-01-03,1,3337357.0,335450,88,7205,2,,,
2243,Nordeste,AL,,27,,,,2023-01-04,1,3337357.0,335571,121,7208,3,,,
2244,Nordeste,AL,,27,,,,2023-01-05,1,3337357.0,335706,135,7211,3,,,
2245,Nordeste,AL,,27,,,,2023-01-06,1,3337357.0,335792,86,7213,2,,,
2246,Nordeste,AL,,27,,,,2023-01-07,1,3337357.0,335852,60,7213,0,,,
2247,Nordeste,AL,,27,,,,2023-01-08,2,3337357.0,336016,164,7213,0,,,
2248,Nordeste,AL,,27,,,,2023-01-09,2,3337357.0,336054,38,7214,1,,,
2249,Nordeste,AL,,27,,,,2023-01-10,2,3337357.0,336146,92,7216,2,,,
2250,Nordeste,AL,,27,,,,2023-01-11,2,3337357.0,336201,55,7221,5,,,
2251,Nordeste,AL,,27,,,,2023-01-12,2,3337357.0,336251,50,7222,1,,,
2252,Nordeste,AL,,27,,,,2023-01-13,2,3337357.0,336292,41,7224,2,,,
2253,Nordeste,AL,,27,,,,2023-01-14,2,3337357.0,336320,28,7227,3,,,
2254,Nordeste,AL,,27,,,,2023-01-15,3,3337357.0,336328,8,7229,2,,,
2255,Nordeste,AL,,27,,,,2023-01-16,3,3337357.0,336456,128,7229,0,,,
2256,Nordeste,AL,,27,,,,2023-01-17,3,3337357.0,336615,159,7229,0,,,
2257,Nordeste,AL,,27,,,,2023-01-18,3,3337357.0,336701,86,7229,0,,,
2258,Nordeste,AL,,27,,,,2023-01-19,3,3337357.0,336736,35,7230,1,,,
2259,Nordeste,AL,,27,,,,2023-01-20,3,3337357.0,336780,44,7230,0,,,
2260,Nordeste,AL,,27,,,,2023-01-21,3,3337357.0,336811,31,7230,0,,,
2261,Nordeste,AL,,27,,,,2023-01-22,4,3337357.0,336822,11,7230,0,,,
2262,Nordeste,AL,,27,,,,2023-01-23,4,3337357.0,336833,11,7231,1,,,
2263,Nordeste,AL,,27,,,,2023-01-24,4,3337357.0,336861,28,7233,2,,,
2264,Nordeste,AL,,27,,,,2023-01-25,4,3337357.0,336896,35,7234,1,,,
2265,Nordeste,AL,,27,,,,2023-01-26,4,3337357.0,336933,37,7234,0,,,
2266,Nordeste,AL,,27,,,,2023-01-27,4,3337357.0,336963,30,7234,0,,,
2267,Nordeste,AL,,27,,,,2023-01-28,4,3337357.0,336972,9,7234,0,,,
2268,Nordeste,AL,,27,,,,2023-01-29,5,3337357.0,336976,4,7234,0,,,
2269,Nordeste,AL,,27,,,,2023-01-30,5,3337357.0,336983,7,7235,1,,,
2270,Nordeste,AL,,27,,,,2023-01-31,5,3337357.0,337015,32,7235,0,,,
2271,Nordeste,AL,,27,,,,2023-02-01,5,3337357.0,337027,12,7238,3,,,
2272,Nordeste,AL,,27,,,,2023-02-02,5,3337357.0,337038,11,7238,0,,,
2273,Nordeste,AL,,27,,,,2023-02-03,5,3337357.0,337080,42,7238,0,,,
2274,Nordeste,AL,,27,,,,2023-02-04,5,3337357.0,337103,23,7238,0,,,
2275,Nordeste,AL,,27,,,,2023-02-05,6,3337357.0,337103,0,7238,0,,,
2276,Nordeste,AL,,27,,,,2023-02-06,6,3337357.0,337106,3,7239,1,,,
2277,Nordeste,AL,,27,,,,2023-02-07,6,3337357.0,337119,13,7240,1,,,
2278,Nordeste,AL,,27,,,,2023-02-08,6,3337357.0,337130,11,7240,0,,,
2279,Nordeste,AL,,27,,,,2023-02-09,6,3337357.0,337141,11,7240,0,,,
2280,Nordeste,AL,,27,,,,2023-02-10,6,3337357.0,337167,26,7240,0,,,
2281,Nordeste,AL,,27,,,,2023-02-11,6,3337357.0,337176,9,7241,1,,,
2282,Nordeste,AL,,27,,,,2023-02-12,7,3337357.0,337187,11,7241,0,,,
2283,Nordeste,AL,,27,,,,2023-02-13,7,3337357.0,337191,4,7241,0,,,
2284,Nordeste,AL,,27,,,,2023-02-14,7,3337357.0,337230,39,7241,0,,,
2285,Nordeste,AL,,27,,,,2023-02-15,7,3337357.0,337257,27,7242,1,,,
2286,Nordeste,AL,,27,,,,2023-02-16,7,3337357.0,337305,48,7242,0,,,
2287,Nordeste,AL,,27,,,,2023-02-17,7,3337357.0,337317,12,7242,0,,,
2288,Nordeste,AL,,27,,,,2023-02-18,7,3337357.0,337332,15,7242,0,,,
2289,Nordeste,AL,,27,,,,2023-02-19,8,3337357.0,337358,26,7242,0,,,
2290,Nordeste,AL,,27,,,,2023-02-20,8,3337357.0,337360,2,7242,0,,,
2291,Nordeste,AL,,27,,,,2023-02-21,8,3337357.0,337364,4,7242,0,,,
2292,Nordeste,AL,,27,,,,2023-02-22,8,3337357.0,337366,2,7242,0,,,
2293,Nordeste,AL,,27,,,,2023-02-23,8,3337357.0,337369,3,7242,0,,,
2294,Nordeste,AL,,27,,,,2023-02-24,8,3337357.0,337383,14,7242,0,,,
2295,Nordeste,AL,,27,,,,2023-02-25,8,3337357.0,337414,31,7242,0,,,
2296,Nordeste,AL,,27,,,,2023-02-26,9,3337357.0,337436,22,7242,0,,,
2297,Nordeste,AL,,27,,,,2023-02-27,9,3337357.0,337444,8,7242,0,,,
2298,Nordeste,AL,,27,,,,2023-02-28,9,3337357.0,337469,25,7242,0,,,
2299,Nordeste,AL,,27,,,,2023-03-01,9,3337357.0,337478,9,7242,0,,,
2300,Nordeste,AL,,27,,,,2023-03-02,9,3337357.0,337529,51,7242,0,,,
2301,Nordeste,AL,,27,,,,2023-03-03,9,3337357.0,337535,6,7242,0,,,
2302,Nordeste,AL,,27,,,,2023-03-04,9,3337357.0,337568,33,7242,0,,,
2303,Nordeste,AL,,27,,,,2023-03-05,10,3337357.0,337568,0,7242,0,,,
2304,Nordeste,AL,,27,,,,2023-03-06,10,3337357.0,337568,0,7242,0,,,
2305,Nordeste,AL,,27,,,,2023-03-07,10,3337357.0,337568,0,7242,0,,,
2306,Nordeste,AL,,27,,,,2023-03-08,10,3337357.0,337568,0,7242,0,,,
2307,Nordeste,AL,,27,,,,2023-03-09,10,3337357.0,337568,0,7242,0,,,
2308,Nordeste,AL,,27,,,,2023-03-10,10,3337357.0,337568,0,7242,0,,,
2309,Nordeste,AL,,27,,,,2023-03-11,10,3337357.0,337774,206,7248,6,,,
2310,Nordeste,AL,,27,,,,2023-03-12,11,3337357.0,337774,0,7248,0,,,
2311,Nordeste,AL,,27,,,,2023-03-13,11,3337357.0,337774,0,7248,0,,,
2312,Nordeste,AL,,27,,,,2023-03-14,11,3337357.0,337774,0,7248,0,,,
2313,Nordeste,AL,,27,,,,2023-03-15,11,3337357.0,337774,0,7248,0,,,
2314,Nordeste,AL,,27,,,,2023-03-16,11,3337357.0,337774,0,7248,0,,,
2315,Nordeste,AL,,27,,,,2023-03-17,11,3337357.0,337774,0,7248,0,,,
2316,Nordeste,AL,,27,,,,2023-03-18,11,3337357.0,337948,174,7248,0,,,
2317,Nordeste,AL,,27,,,,2023-03-19,12,3337357.0,337948,0,7248,0,,,
2318,Nordeste,AL,,27,,,,2023-03-20,12,3337357.0,337948,0,7248,0,,,
2319,Nordeste,AL,,27,,,,2023-03-21,12,3337357.0,337948,0,7248,0,,,
2320,Nordeste,AL,,27,,,,2023-03-22,12,3337357.0,337948,0,7248,0,,,
2321,Nordeste,AL,,27,,,,2023-03-23,12,3337357.0,337948,0,7248,0,,,
2322,Nordeste,AL,,27,,,,2023-03-24,12,3337357.0,337948,0,7248,0,,,
2323,Nordeste,AL,,27,,,,2023-03-25,12,3337357.0,338033,85,7250,2,,,
2324,Nordeste,AL,,27,,,,2023-03-26,13,3337357.0,338033,0,7250,0,,,
2325,Nordeste,AL,,27,,,,2023-03-27,13,3337357.0,338033,0,7250,0,,,
2326,Nordeste,AL,,27,,,,2023-03-28,13,3337357.0,338033,0,7250,0,,,
2327,Nordeste,AL,,27,,,,2023-03-29,13,3337357.0,338033,0,7250,0,,,
2328,Nordeste,AL,,27,,,,2023-03-30,13,3337357.0,338033,0,7250,0,,,
2329,Nordeste,AL,,27,,,,2023-03-31,13,3337357.0,338033,0,7250,0,,,
2330,Nordeste,AL,,27,,,,2023-04-01,13,3337357.0,338165,132,7252,2,,,
2331,Nordeste,AL,,27,,,,2023-04-02,14,3337357.0,338165,0,7252,0,,,
2332,Nordeste,AL,,27,,,,2023-04-03,14,3337357.0,338165,0,7252,0,,,
2333,Nordeste,AL,,27,,,,2023-04-04,14,3337357.0,338165,0,7252,0,,,
2334,Nordeste,AL,,27,,,,2023-04-05,14,3337357.0,338165,0,7252,0,,,
2335,Nordeste,AL,,27,,,,2023-04-06,14,3337357.0,338165,0,7252,0,,,
2336,Nordeste,AL,,27,,,,2023-04-07,14,3337357.0,338165,0,7252,0,,,
2337,Nordeste,AL,,27,,,,2023-04-08,14,3337357.0,338332,167,7252,0,,,
2338,Nordeste,AL,,27,,,,2023-04-09,15,3337357.0,338332,0,7252,0,,,
2339,Nordeste,AL,,27,,,,2023-04-10,15,3337357.0,338332,0,7252,0,,,
2340,Nordeste,AL,,27,,,,2023-04-11,15,3337357.0,338332,0,7252,0,,,
2341,Nordeste,AL,,27,,,,2023-04-12,15,3337357.0,338332,0,7252,0,,,
2342,Nordeste,AL,,27,,,,2023-04-13,15,3337357.0,338332,0,7252,0,,,
2343,Nordeste,AL,,27,,,,2023-04-14,15,3337357.0,338332,0,7252,0,,,
2344,Nordeste,AL,,27,,,,2023-04-15,15,3337357.0,338448,116,7255,3,,,
2345,Nordeste,AL,,27,,,,2023-04-16,16,3337357.0,338448,0,7255,0,,,
2346,Nordeste,AL,,27,,,,2023-04-17,16,3337357.0,338448,0,7255,0,,,
2347,Nordeste,AL,,27,,,,2023-04-18,16,3337357.0,338448,0,7255,0,,,
2348,Nordeste,AL,,27,,,,2023-04-19,16,3337357.0,338448,0,7255,0,,,
2349,Nordeste,AL,,27,,,,2023-04-20,16,3337357.0,338448,0,7255,0,,,
2350,Nordeste,AL,,27,,,,2023-04-21,16,3337357.0,338448,0,7255,0,,,
2351,Nordeste,AL,,27,,,,2023-04-22,16,3337357.0,338627,179,7256,1,,,
2352,Nordeste,AL,,27,,,,2023-04-23,17,3337357.0,338627,0,7256,0,,,
2353,Nordeste,AL,,27,,,,2023-04-24,17,3337357.0,338627,0,7256,0,,,
2354,Nordeste,AL,,27,,,,2023-04-25,17,3337357.0,338627,0,7256,0,,,
2355,Nordeste,AL,,27,,,,2023-04-26,17,3337357.0,338627,0,7256,0,,,
2356,Nordeste,AL,,27,,,,2023-04-27,17,3337357.0,338627,0,7256,0,,,
2357,Nordeste,AL,,27,,,,2023-04-28,17,3337357.0,338627,0,7256,0,,,
2358,Nordeste,AL,,27,,,,2023-04-29,17,3337357.0,338758,131,7260,4,,,
2359,Nordeste,AL,,27,,,,2023-04-30,18,3337357.0,338758,0,7260,0,,,
2360,Nordeste,AL,,27,,,,2023-05-01,18,3337357.0,338758,0,7260,0,,,
2361,Nordeste,AL,,27,,,,2023-05-02,18,3337357.0,338758,0,7260,0,,,
2362,Nordeste,AL,,27,,,,2023-05-03,18,3337357.0,338758,0,7260,0,,,
2363,Nordeste,AL,,27,,,,2023-05-04,18,3337357.0,338758,0,7260,0,,,
2364,Nordeste,AL,,27,,,,2023-05-05,18,3337357.0,338758,0,7260,0,,,
2365,Nordeste,AL,,27,,,,2023-05-06,18,3337357.0,338899,141,7265,5,,,
2366,Nordeste,AL,,27,,,,2023-05-07,19,3337357.0,338899,0,7265,0,,,
2367,Nordeste,AL,,27,,,,2023-05-08,19,3337357.0,338899,0,7265,0,,,
2368,Nordeste,AL,,27,,,,2023-05-09,19,3337357.0,338899,0,7265,0,,,
2369,Nordeste,AL,,27,,,,2023-05-10,19,3337357.0,338899,0,7265,0,,,
2370,Nordeste,AL,,27,,,,2023-05-11,19,3337357.0,338899,0,7265,0,,,
2371,Nordeste,AL,,27,,,,2023-05-12,19,3337357.0,338899,0,7265,0,,,
2372,Nordeste,AL,,27,,,,2023-05-13,19,3337357.0,339196,297,7268,3,,,
2373,Nordeste,AL,,27,,,,2023-05-14,20,3337357.0,339196,0,7268,0,,,
2374,Nordeste,AL,,27,,,,2023-05-15,20,3337357.0,339196,0,7268,0,,,
2375,Nordeste,AL,,27,,,,2023-05-16,20,3337357.0,339196,0,7268,0,,,
2376,Nordeste,AL,,27,,,,2023-05-17,20,3337357.0,339196,0,7268,0,,,
2377,Nordeste,AL,,27,,,,2023-05-18,20,3337357.0,339196,0,7268,0,,,
2378,Nordeste,AL,,27,,,,2023-05-19,20,3337357.0,339196,0,7268,0,,,
2379,Nordeste,AL,,27,,,,2023-05-20,20,3337357.0,339380,184,7269,1,,,
2380,Nordeste,AL,,27,,,,2023-05-21,21,3337357.0,339380,0,7269,0,,,
2381,Nordeste,AL,,27,,,,2023-05-22,21,3337357.0,339380,0,7269,0,,,
2382,Nordeste,AL,,27,,,,2023-05-23,21,3337357.0,339380,0,7269,0,,,
2383,Nordeste,AL,,27,,,,2023-05-24,21,3337357.0,339380,0,7269,0,,,
2384,Nordeste,AL,,27,,,,2023-05-25,21,3337357.0,339380,0,7269,0,,,
2385,Nordeste,AL,,27,,,,2023-05-26,21,3337357.0,339380,0,7269,0,,,
2386,Nordeste,AL,,27,,,,2023-05-27,21,3337357.0,339604,224,7272,3,,,
2387,Nordeste,AL,,27,,,,2023-05-28,22,3337357.0,339604,0,7272,0,,,
2388,Nordeste,AL,,27,,,,2023-05-29,22,3337357.0,339604,0,7272,0,,,
2389,Nordeste,AL,,27,,,,2023-05-30,22,3337357.0,339604,0,7272,0,,,
2390,Nordeste,AL,,27,,,,2023-05-31,22,3337357.0,339604,0,7272,0,,,
2391,Nordeste,AL,,27,,,,2023-06-01,22,3337357.0,339604,0,7272,0,,,
2392,Nordeste,AL,,27,,,,2023-06-02,22,3337357.0,339604,0,7272,0,,,
2393,Nordeste,AL,,27,,,,2023-06-03,22,3337357.0,339783,179,7274,2,,,
2394,Nordeste,AL,,27,,,,2023-06-04,23,3337357.0,339783,0,7274,0,,,
2395,Nordeste,AL,,27,,,,2023-06-05,23,3337357.0,339783,0,7274,0,,,
2396,Nordeste,AL,,27,,,,2023-06-06,23,3337357.0,339783,0,7274,0,,,
2397,Nordeste,AL,,27,,,,2023-06-07,23,3337357.0,339783,0,7274,0,,,
2398,Nordeste,AL,,27,,,,2023-06-08,23,3337357.0,339783,0,7274,0,,,
2399,Nordeste,AL,,27,,,,2023-06-09,23,3337357.0,339783,0,7274,0,,,
2400,Nordeste,SE,,28,,,,2023-01-01,1,2298696.0,358281,0,6482,0,,,
2401,Nordeste,SE,,28,,,,2023-01-02,1,2298696.0,358334,53,6490,8,,,
2402,Nordeste,SE,,28,,,,2023-01-03,1,2298696.0,358372,38,6490,0,,,
2403,Nordeste,SE,,28,,,,2023-01-04,1,2298696.0,358413,41,6490,0,,,
2404,Nordeste,SE,,28,,,,2023-01-05,1,2298696.0,358427,14,6490,0,,,
2405,Nordeste,SE,,28,,,,2023-01-06,1,2298696.0,358484,57,6490,0,,,
2406,Nordeste,SE,,28,,,,2023-01-07,1,2298696.0,358492,8,6490,0,,,
2407,Nordeste,SE,,28,,,,2023-01-08,2,2298696.0,358525,33,6491,1,,,
2408,Nordeste,SE,,28,,,,2023-01-09,2,2298696.0,358531,6,6492,1,,,
2409,Nordeste,SE,,28,,,,2023-01-10,2,2298696.0,358615,84,6493,1,,,
2410,Nordeste,SE,,28,,,,2023-01-11,2,2298696.0,358740,125,6494,1,,,
2411,Nordeste,SE,,28,,,,2023-01-12,2,2298696.0,358815,75,6495,1,,,
2412,Nordeste,SE,,28,,,,2023-01-13,2,2298696.0,358908,93,6495,0,,,
2413,Nordeste,SE,,28,,,,2023-01-14,2,2298696.0,358940,32,6495,0,,,
2414,Nordeste,SE,,28,,,,2023-01-15,3,2298696.0,359074,134,6495,0,,,
2415,Nordeste,SE,,28,,,,2023-01-16,3,2298696.0,359157,83,6496,1,,,
2416,Nordeste,SE,,28,,,,2023-01-17,3,2298696.0,359245,88,6496,0,,,
2417,Nordeste,SE,,28,,,,2023-01-18,3,2298696.0,359336,91,6496,0,,,
2418,Nordeste,SE,,28,,,,2023-01-19,3,2298696.0,359364,28,6497,1,,,
2419,Nordeste,SE,,28,,,,2023-01-20,3,2298696.0,359383,19,6497,0,,,
2420,Nordeste,SE,,28,,,,2023-01-21,3,2298696.0,359393,10,6497,0,,,
2421,Nordeste,SE,,28,,,,2023-01-22,4,2298696.0,359398,5,6497,0,,,
2422,Nordeste,SE,,28,,,,2023-01-23,4,2298696.0,359401,3,6497,0,,,
2423,Nordeste,SE,,28,,,,2023-01-24,4,2298696.0,359412,11,6498,1,,,
2424,Nordeste,SE,,28,,,,2023-01-25,4,2298696.0,359424,12,6499,1,,,
2425,Nordeste,SE,,28,,,,2023-01-26,4,2298696.0,359449,25,6500,1,,,
2426,Nordeste,SE,,28,,,,2023-01-27,4,2298696.0,359466,17,6500,0,,,
2427,Nordeste,SE,,28,,,,2023-01-28,4,2298696.0,359485,19,6500,0,,,
2428,Nordeste,SE,,28,,,,2023-01-29,5,2298696.0,359503,18,6500,0,,,
2429,Nordeste,SE,,28,,,,2023-01-30,5,2298696.0,359509,6,6500,0,,,
2430,Nordeste,SE,,28,,,,2023-01-31,5,2298696.0,359519,10,6500,0,,,
2431,Nordeste,SE,,28,,,,2023-02-01,5,2298696.0,359536,17,6500,0,,,
2432,Nordeste,SE,,28,,,,2023-02-02,5,2298696.0,359548,12,6500,0,,,
2433,Nordeste,SE,,28,,,,2023-02-03,5,2298696.0,359556,8,6500,0,,,
2434,Nordeste,SE,,28,,,,2023-02-04,5,2298696.0,359558,2,6500,0,,,
2435,Nordeste,SE,,28,,,,2023-02-05,6,2298696.0,359558,0,6500,0,,,
2436,Nordeste,SE,,28,,,,2023-02-06,6,2298696.0,359564,6,6500,0,,,
2437,Nordeste,SE,,28,,,,2023-02-07,6,2298696.0,359569,5,6501,1,,,
2438,Nordeste,SE,,28,,,,2023-02-08,6,2298696.0,359570,1,6501,0,,,
2439,Nordeste,SE,,28,,,,2023-02-09,6,2298696.0,359577,7,6501,0,,,
2440,Nordeste,SE,,28,,,,2023-02-10,6,2298696.0,359583,6,6502,1,,,
2441,Nordeste,SE,,28,,,,2023-02-11,6,2298696.0,359584,1,6502,0,,,
2442,Nordeste,SE,,28,,,,2023-02-12,7,2298696.0,359584,0,6502,0,,,
2443,Nordeste,SE,,28,,,,2023-02-13,7,2298696.0,359584,0,6502,0,,,
2444,Nordeste,SE,,28,,,,2023-02-14,7,2298696.0,359593,9,6502,0,,,
2445,Nordeste,SE,,28,,,,2023-02-15,7,2298696.0,359597,4,6502,0,,,
2446,Nordeste,SE,,28,,,,2023-02-16,7,2298696.0,359600,3,6502,0,,,
2447,Nordeste,SE,,28,,,,2023-02-17,7,2298696.0,359606,6,6502,0,,,
2448,Nordeste,SE,,28,,,,2023-02-18,7,2298696.0,359609,3,6502,0,,,
2449,Nordeste,SE,,28,,,,2023-02-19,8,2298696.0,359610,1,6502,0,,,
2450,Nordeste,SE,,28,,,,2023-02-20,8,2298696.0,359610,0,6502,0,,,
2451,Nordeste,SE,,28,,,,2023-02-21,8,2298696.0,359610,0,6502,0,,,
2452,Nordeste,SE,,28,,,,2023-02-22,8,2298696.0,359612,2,6502,0,,,
2453,Nordeste,SE,,28,,,,2023-02-23,8,2298696.0,359615,3,6502,0,,,
2454,Nordeste,SE,,28,,,,2023-02-24,8,2298696.0,359625,10,6502,0,,,
2455,Nordeste,SE,,28,,,,2023-02-25,8,2298696.0,359633,8,6502,0,,,
2456,Nordeste,SE,,28,,,,2023-02-26,9,2298696.0,359638,5,6502,0,,,
2457,Nordeste,SE,,28,,,,2023-02-27,9,2298696.0,359644,6,6502,0,,,
2458,Nordeste,SE,,28,,,,2023-02-28,9,2298696.0,359655,11,6502,0,,,
2459,Nordeste,SE,,28,,,,2023-03-01,9,2298696.0,359666,11,6502,0,,,
2460,Nordeste,SE,,28,,,,2023-03-02,9,2298696.0,359674,8,6502,0,,,
2461,Nordeste,SE,,28,,,,2023-03-03,9,2298696.0,359674,0,6502,0,,,
2462,Nordeste,SE,,28,,,,2023-03-04,9,2298696.0,359692,18,6502,0,,,
2463,Nordeste,SE,,28,,,,2023-03-05,10,2298696.0,359692,0,6502,0,,,
